scan,rater_1,rater_2,rater_3,rater_4
sub-wrap0229_ses-year2_acq-SPGR_,maybe,yes,yes,maybe
sub-wrap0229_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0229_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0229_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0229_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0232_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0233_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0233_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0234_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0236_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0236_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0236_ses-year3_acq-SPGR_,maybe,yes,yes,no
sub-wrap0236_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0236_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0238_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0238_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0238_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0238_ses-year4_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0238_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0238_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0238_ses-year7_acq-unknown_,yes,yes,yes,yes
sub-wrap0238_ses-year8_acq-SPGR_,yes,yes,yes,yes
sub-wrap0241_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0241_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0241_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0241_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0243_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0244_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0244_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0244_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0244_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0250_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0250_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0250_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0250_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0250_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0250_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0251_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0251_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0255_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0255_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0256_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0256_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0256_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0263_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0263_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0265_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0265_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0265_ses-year3_acq-SPGR_,yes,yes,maybe,yes
sub-wrap0265_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0267_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0267_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0267_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0267_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0267_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0268_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0272_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0272_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0272_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0272_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0277_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0278_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0278_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0278_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0280_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0281_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0281_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0281_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0281_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0283_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0283_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0283_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0284_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0284_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0284_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0285_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0287_ses-baseline_acq-SPGR_,yes,yes,maybe,yes
sub-wrap0287_ses-year3_acq-unknown_,yes,yes,yes,no
sub-wrap0287_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0287_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0288_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0288_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0289_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0289_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0289_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0289_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0289_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0289_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0290_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0290_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0290_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0290_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0290_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0292_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0295_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0295_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0295_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0298_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0298_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0298_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0298_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0299_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0299_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0299_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0300_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0300_ses-year2_acq-SPGR_,maybe,yes,yes,no
sub-wrap0300_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0302_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0305_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0306_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0307_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0307_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0307_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0308_ses-baseline_acq-MPRAGE_,yes,yes,yes,maybe
sub-wrap0311_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0312_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0312_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0312_ses-year3_acq-SPGR_,yes,maybe,maybe,yes
sub-wrap0312_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0312_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0314_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0315_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0315_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0315_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0315_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0316_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0316_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0316_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0316_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0316_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0316_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0320_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0322_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0322_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0324_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0324_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0324_ses-year3_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0324_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0324_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0325_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0325_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0325_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0325_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0325_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0326_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0326_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0326_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0326_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0326_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0327_ses-year2_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0327_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0330_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0330_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0331_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0332_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0333_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0337_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0337_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0337_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0337_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0337_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0337_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0338_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0340_ses-baseline_acq-unknown_,yes,yes,yes,maybe
sub-wrap0340_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0341_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0341_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0346_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0346_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0346_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0346_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0348_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0352_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0352_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0353_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0354_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0354_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0354_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0358_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0358_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0358_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0358_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0358_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0363_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0363_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0363_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0363_ses-year4_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0367_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0367_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0367_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0367_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0369_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0369_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0369_ses-year3_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0370_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0370_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0373_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0375_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0375_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0375_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0375_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0376_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0376_ses-year2_acq-unknown_,yes,yes,maybe,yes
sub-wrap0386_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0386_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0386_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0386_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0387_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0387_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0387_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0387_ses-year4_acq-unknown_,yes,yes,maybe,yes
sub-wrap0387_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0387_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0391_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0391_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0391_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0392_ses-baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-wrap0392_ses-baseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-wrap0392_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0392_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0393_ses-baseline_acq-MPRAGE_,yes,yes,yes,maybe
sub-wrap0393_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0393_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0394_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0394_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0394_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0394_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0394_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0394_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0394_ses-year7_acq-unknown_,yes,yes,yes,yes
sub-wrap0394_ses-year8_acq-SPGR_,yes,yes,yes,yes
sub-wrap0399_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0399_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0399_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0399_ses-year6_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0400_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0400_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0400_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0401_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0407_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0408_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0408_ses-year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-wrap0408_ses-year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-wrap0408_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0411_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0411_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0411_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0412_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0413_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0413_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0413_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0413_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0414_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0414_ses-year2_acq-SPGR_,yes,yes,maybe,yes
sub-wrap0414_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0414_ses-year4_acq-SPGR_,yes,yes,maybe,maybe
sub-wrap0414_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0414_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0414_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0418_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0422_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0422_ses-year2_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0422_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0422_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0422_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0424_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0428_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0428_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0428_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0428_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0428_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0430_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0430_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0430_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0430_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0430_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0431_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0431_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0431_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0431_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0431_ses-year5_acq-unknown_,yes,yes,yes,maybe
sub-wrap0433_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0433_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0433_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0434_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0435_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0436_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0436_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0436_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0436_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0436_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0436_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0436_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0438_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0439_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0439_ses-year2_acq-SPGR_,yes,yes,yes,no
sub-wrap0439_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0439_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0439_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0439_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0439_ses-year7_acq-SPGR_,yes,yes,yes,no
sub-wrap0440_ses-baseline_acq-MPRAGE_,yes,yes,yes,maybe
sub-wrap0440_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0440_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0440_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0440_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0440_ses-year6_acq-unknown_,yes,yes,maybe,yes
sub-wrap0440_ses-year7_acq-unknown_,yes,yes,yes,yes
sub-wrap0440_ses-year8_acq-unknown_,yes,yes,yes,no
sub-wrap0440_ses-year9_acq-SPGR_,yes,yes,yes,yes
sub-wrap0441_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0444_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0444_ses-year2_acq-SPGR_,maybe,yes,yes,maybe
sub-wrap0444_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0444_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0446_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0447_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0447_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0448_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0450_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0450_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0450_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0451_ses-baseline_acq-unknown_,yes,yes,yes,maybe
sub-wrap0453_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0453_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0453_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0453_ses-year6_acq-unknown_,yes,yes,yes,maybe
sub-wrap0453_ses-year7_acq-SPGR_,yes,yes,yes,no
sub-wrap0455_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0455_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0455_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0456_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0456_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0456_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0456_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0456_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0457_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0457_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0457_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0457_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0457_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0457_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0458_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0459_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0459_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0459_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0459_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0459_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0459_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0460_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0460_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0460_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0460_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0463_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0463_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0463_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0466_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0466_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0466_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0468_ses-baseline_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0468_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0469_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0469_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0470_ses-baseline_acq-MPRAGE_,yes,yes,yes,yes
sub-wrap0470_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0470_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0470_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0474_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0474_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0474_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0475_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0475_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0475_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0475_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0475_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0477_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0477_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0477_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0477_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0477_ses-year5_acq-unknown_,yes,yes,yes,no
sub-wrap0477_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0479_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0479_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0481_ses-baseline_acq-SPGR_,yes,yes,yes,yes
