scan,rater_1,rater_2,rater_3,rater_4
sub-1002_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1002_ses-adnigomonth36_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1007_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1007_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1014_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1014_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1014_ses-adnigomonth24_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1016_ses-adni3year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1018_ses-adnibaseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1018_ses-adnigomonth12_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1023_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1024_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1028_ses-adnigomonth24_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1031_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1031_ses-adnigomonth12_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1032_ses-adni2baseline_acq-SPGR_run-2,yes,yes,yes,yes
sub-1032_ses-adnigomonth12_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1034_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1035_ses-adnigomonth36_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1040_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1041_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1046_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1046_ses-adnigomonth18_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1046_ses-adnigomonth6_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1052_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1054_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1055_ses-adnibaseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1059_ses-adnigomonth12_acq-MPRAGE_run-1,no,no,no,no
sub-1066_ses-adnigomonth12_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1070_ses-adnigomonth18_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1072_ses-adnibaseline_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1072_ses-adnigomonth12_acq-MPRAGE_run-5,yes,yes,yes,yes
sub-1082_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1087_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1090_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1092_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1095_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1097_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1099_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1104_ses-adnigomonth6_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1118_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1118_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1119_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1121_ses-adnigomonth36_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1122_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1122_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1122_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1130_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1131_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1138_ses-adnibaseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1144_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1148_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1155_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1155_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1164_ses-adnigomonth6_acq-MPRAGE_run-1,no,no,no,no
sub-1169_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1170_ses-adni3screening_acq-MPRAGE_run-1,no,no,maybe,no
sub-1170_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1171_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1182_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1187_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1190_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1195_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1197_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1204_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1215_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1221_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1222_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-1227_ses-adnigomonth12_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1232_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1232_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1240_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1240_ses-adnigomonth18_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1241_ses-adnibaseline_acq-MPRAGE_run-2,no,no,no,no
sub-1241_ses-adnigomonth6_acq-MPRAGE_run-3,no,no,no,no
sub-1242_ses-adnibaseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1242_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1243_ses-adni2year2_acq-SPGR_run-1,no,no,no,no
sub-1243_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-1243_ses-adnigomonth18_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1244_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1246_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1249_ses-adnigomonth12_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1250_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1250_ses-adnigomonth48_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1251_ses-adnigomonth36_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1251_ses-adnigomonth36_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1257_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1261_ses-adnigomonth6_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1261_ses-adnigomonth6_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1262_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1269_ses-adnigomonth48_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1271_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1275_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1275_ses-adnigomonth6_acq-MPRAGE_run-1,no,no,no,no
sub-1276_ses-adnigomonth36_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1279_ses-adnigomonth24_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1279_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1280_ses-adni2baseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1280_ses-adnibaseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1281_ses-adnigomonth24_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1282_ses-adnigomonth48_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1283_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1285_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1289_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1289_ses-adnibaseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1292_ses-adnigomonth18_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1293_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1293_ses-adnigomonth6_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1296_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1296_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1300_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1301_ses-adnibaseline_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1301_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1301_ses-adnigomonth12_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1309_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1311_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1314_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1314_ses-adnigomonth18_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1339_ses-adnigomonth24_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1346_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1351_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1352_ses-adnigomonth36_acq-MPRAGE_run-2,maybe,no,maybe,no
sub-1378_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1384_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1385_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1385_ses-adnigomonth24_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-1389_ses-adnigomonth6_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-1393_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1394_ses-adnigomonth18_acq-MPRAGE_run-1,yes,yes,maybe,yes
sub-1398_ses-adnigomonth12_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1407_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1407_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1414_ses-adni2baseline_acq-SPGR_run-2,yes,yes,yes,yes
sub-1414_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1418_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1418_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1420_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1423_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-1425_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-1427_ses-adnigomonth24_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2002_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2002_ses-adnigomonth12_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2010_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2010_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2018_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2018_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2036_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2036_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2047_ses-adnigomonth3_acq-SPGR_run-1,yes,yes,yes,yes
sub-2055_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2055_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2058_ses-adnigomonth6_acq-SPGR_run-1,yes,yes,yes,yes
sub-2061_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2063_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2063_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-2068_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2072_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2074_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2079_ses-adnigomonth6_acq-SPGR_run-1,yes,yes,yes,yes
sub-2083_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2087_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2099_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2116_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2119_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2121_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2123_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2125_ses-adnigoscreening_acq-SPGR_run-2,yes,yes,yes,yes
sub-2138_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2142_ses-adnigoscreening_acq-SPGR_run-2,yes,yes,yes,yes
sub-2146_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2148_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2153_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,no
sub-2155_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2164_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2164_ses-adnigomonth3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2168_ses-adnigomonth3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2180_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2182_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2183_ses-adni2year3_acq-SPGR_run-2,yes,yes,yes,yes
sub-2185_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2190_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2193_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2195_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2195_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2195_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2195_ses-adnigomonth3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2196_ses-adnigoscreening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2199_ses-adnigoscreening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2199_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2201_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-2201_ses-adni2year3_acq-SPGR_run-2,yes,yes,yes,yes
sub-2216_ses-adnigomonth6_acq-SPGR_run-1,yes,yes,yes,yes
sub-2219_ses-adni2baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-2219_ses-adnigomonth12_acq-SPGR_run-2,yes,yes,yes,yes
sub-2220_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2220_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2225_ses-adni2year2_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-2233_ses-adni2baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2234_ses-adni2baseline_acq-SPGR_run-2,yes,yes,yes,yes
sub-2234_ses-adni2year5_acq-SPGR_run-2,yes,yes,yes,yes
sub-2238_ses-adni2year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-2240_ses-adnigoscreening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2247_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2247_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2247_ses-adnigoscreening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2248_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2264_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2264_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2301_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2307_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2316_ses-adnigomonth6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2333_ses-adnigomonth3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2336_ses-adni2baseline_acq-SPGR_run-2,yes,yes,yes,yes
sub-2347_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-2347_ses-adnigomonth3_acq-SPGR_run-3,yes,yes,yes,yes
sub-2347_ses-adnigomonth6_acq-SPGR_run-1,yes,yes,yes,yes
sub-2351_ses-adnigoscreening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2360_ses-adni2baseline_acq-SPGR_run-2,yes,yes,yes,yes
sub-2367_ses-adni2year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-2373_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2378_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2379_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2379_ses-adnigomonth3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2379_ses-adnigomonth6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-2380_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2380_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2380_ses-adni3year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2390_ses-adnigomonth3_acq-SPGR_run-2,yes,yes,yes,yes
sub-2392_ses-adni3year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2396_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2402_ses-adnigoscreening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-2405_ses-adni2year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-2405_ses-adnigomonth3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4003_ses-adni3year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4004_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4004_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4004_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4005_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4009_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4012_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4012_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4012_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4015_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4015_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4020_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4021_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4024_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4026_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4028_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4028_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4032_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4035_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4036_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4054_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4059_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-4060_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4060_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4063_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4071_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4072_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4075_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4076_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4076_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4076_ses-adni3year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4077_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4082_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4082_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4086_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4089_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4090_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4093_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4102_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4114_ses-adni2year3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4115_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4115_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4119_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4127_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4138_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4148_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4148_ses-adni2year4_acq-SPGR_run-2,yes,yes,yes,yes
sub-4149_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4149_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4150_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4151_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4162_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-4169_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4174_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4175_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4177_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4177_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4177_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4179_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4179_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4184_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4185_ses-adni2year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4185_ses-adni3baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-4186_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4187_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4187_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4187_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4188_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4188_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4188_ses-adni3baseline_acq-MPRAGE_run-1,yes,no,yes,maybe
sub-4189_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4189_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4194_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4195_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4196_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4197_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4201_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4201_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4202_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4205_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4206_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4206_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4208_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4211_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4213_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4214_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4214_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4215_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4217_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4219_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4220_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4224_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4229_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4234_ses-adni2year3_acq-SPGR_run-2,yes,yes,yes,yes
sub-4235_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4237_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4237_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4241_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4245_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-4254_ses-adni2month3_acq-SPGR_run-1,yes,yes,maybe,yes
sub-4255_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4255_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
